iteration,strategy,constraint,selected_threshold,in_bag_sensitivity,in_bag_specificity,in_bag_mcc,n_oob,events_oob,oob_threshold,oob_tp,oob_fp,oob_tn,oob_fn,oob_sensitivity_rule_out,oob_specificity_rule_in,oob_positive_predictive_value,oob_negative_predictive_value,oob_balanced_accuracy,oob_f1_score,oob_mcc
1896,Rule-in,in-bag specificity >=90%; maximize MCC,0.3451279427373698,0.6111111111111112,0.9748427672955975,0.668779911411878,81,14,0.3451279427373698,6,4,63,8,0.42857142857142855,0.9402985074626866,0.6,0.8873239436619719,0.6844349680170576,0.5,0.423980131523264
1897,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.14172749089508632,0.9166666666666666,0.5911949685534591,0.39409081616412334,69,13,0.14172749089508632,11,24,32,2,0.8461538461538461,0.5714285714285714,0.3142857142857143,0.9411764705882353,0.7087912087912087,0.4583333333333333,0.32661371183793003
1897,Rule-in,in-bag specificity >=90%; maximize MCC,0.543196321430515,0.4166666666666667,1.0,0.6066758241067098,69,13,0.543196321430515,1,2,54,12,0.07692307692307693,0.9642857142857143,0.3333333333333333,0.8181818181818182,0.5206043956043956,0.125,0.07901744265512675
1898,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.12957641064878267,0.9166666666666666,0.4968553459119497,0.3250141712319234,77,13,0.12957641064878267,12,27,37,1,0.9230769230769231,0.578125,0.3076923076923077,0.9736842105263158,0.7506009615384616,0.46153846153846156,0.3755348879130446
1898,Rule-in,in-bag specificity >=90%; maximize MCC,0.3982367566901271,0.3888888888888889,0.9811320754716981,0.5089108162940585,77,13,0.3982367566901271,2,3,61,11,0.15384615384615385,0.953125,0.4,0.8472222222222222,0.5534855769230769,0.2222222222222222,0.1626211744131783
1899,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.11127500639970032,0.9166666666666666,0.6226415094339622,0.41893366079440236,71,10,0.11127500639970032,10,34,27,0,1.0,0.4426229508196721,0.22727272727272727,1.0,0.7213114754098361,0.37037037037037035,0.31716892216339404
1899,Rule-in,in-bag specificity >=90%; maximize MCC,0.40093505284293507,0.5555555555555556,0.9119496855345912,0.47806164331739925,71,10,0.40093505284293507,6,11,50,4,0.6,0.819672131147541,0.35294117647058826,0.9259259259259259,0.7098360655737705,0.4444444444444444,0.342100498639924
1900,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.23834403745814212,0.9166666666666666,0.6918238993710691,0.4782527918887998,68,13,0.23834403745814212,10,17,38,3,0.7692307692307693,0.6909090909090909,0.37037037037037035,0.926829268292683,0.73006993006993,0.5,0.36980183905442426
1900,Rule-in,in-bag specificity >=90%; maximize MCC,0.3704281586084886,0.5555555555555556,0.9371069182389937,0.5297813873704582,68,13,0.3704281586084886,6,7,48,7,0.46153846153846156,0.8727272727272727,0.46153846153846156,0.8727272727272727,0.6671328671328671,0.46153846153846156,0.33426573426573425
1901,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.15674595288886115,0.9166666666666666,0.7169811320754716,0.5018310288845865,74,11,0.15674595288886115,9,27,36,2,0.8181818181818182,0.5714285714285714,0.25,0.9473684210526315,0.6948051948051948,0.3829787234042553,0.2773026999924509
1901,Rule-in,in-bag specificity >=90%; maximize MCC,0.4052641705983368,0.5555555555555556,0.9119496855345912,0.47806164331739925,74,11,0.4052641705983368,5,3,60,6,0.45454545454545453,0.9523809523809523,0.625,0.9090909090909091,0.7034632034632035,0.5263157894736842,0.46619276550416555
1902,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.12267799879081878,0.9444444444444444,0.5660377358490566,0.396750856547973,74,14,0.12267799879081878,14,29,31,0,1.0,0.5166666666666667,0.32558139534883723,1.0,0.7583333333333333,0.49122807017543857,0.41014272426018467
1902,Rule-in,in-bag specificity >=90%; maximize MCC,0.4554538670344479,0.4444444444444444,0.9433962264150944,0.45009967244082233,74,14,0.4554538670344479,4,2,58,10,0.2857142857142857,0.9666666666666667,0.6666666666666666,0.8529411764705882,0.6261904761904762,0.4,0.362131360580098
1903,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.20391012354931037,0.9166666666666666,0.6729559748427673,0.4613368640691173,73,14,0.20391012354931037,9,16,43,5,0.6428571428571429,0.7288135593220338,0.36,0.8958333333333334,0.6858353510895884,0.46153846153846156,0.30835978116615564
1903,Rule-in,in-bag specificity >=90%; maximize MCC,0.3846512575862757,0.5,0.9119496855345912,0.4315441133841409,73,14,0.3846512575862757,7,6,53,7,0.5,0.8983050847457628,0.5384615384615384,0.8833333333333333,0.6991525423728814,0.5185185185185185,0.4098817416714052
1904,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.29032224912892163,0.9166666666666666,0.8113207547169812,0.6039715025284567,77,18,0.29032224912892163,7,18,41,11,0.3888888888888889,0.6949152542372882,0.28,0.7884615384615384,0.5419020715630886,0.32558139534883723,0.07574536664291118
1904,Rule-in,in-bag specificity >=90%; maximize MCC,0.4089542047755963,0.5833333333333334,0.9748427672955975,0.6477785826344268,77,18,0.4089542047755963,6,9,50,12,0.3333333333333333,0.847457627118644,0.4,0.8064516129032258,0.5903954802259886,0.36363636363636365,0.19319571781909153
1905,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.0523341725210912,0.9722222222222222,0.5220125786163522,0.38724159698718646,69,14,0.0523341725210912,11,28,27,3,0.7857142857142857,0.4909090909090909,0.28205128205128205,0.9,0.6383116883116883,0.41509433962264153,0.22440953714055994
1905,Rule-in,in-bag specificity >=90%; maximize MCC,0.4017501798152623,0.75,0.9811320754716981,0.7862181227465842,69,14,0.4017501798152623,5,4,51,9,0.35714285714285715,0.9272727272727272,0.5555555555555556,0.85,0.6422077922077922,0.43478260869565216,0.33962673679544186
1906,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.08084597600816167,0.9444444444444444,0.4716981132075472,0.3302977219296786,65,9,0.08084597600816167,9,27,29,0,1.0,0.5178571428571429,0.25,1.0,0.7589285714285714,0.4,0.3598114585644622
1906,Rule-in,in-bag specificity >=90%; maximize MCC,0.33227377346385156,0.6666666666666666,0.9182389937106918,0.5787702924982541,65,9,0.33227377346385156,5,5,51,4,0.5555555555555556,0.9107142857142857,0.5,0.9272727272727272,0.7331349206349207,0.5263157894736842,0.4463455911335819
1907,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.04662044991716091,1.0,0.2893081761006289,0.2643860094840312,78,14,0.04662044991716091,14,41,23,0,1.0,0.359375,0.2545454545454545,1.0,0.6796875,0.4057971014492754,0.3024520998890117
1907,Rule-in,in-bag specificity >=90%; maximize MCC,0.39120963940170855,0.4166666666666667,0.9937106918238994,0.5801585505858343,78,14,0.39120963940170855,3,6,58,11,0.21428571428571427,0.90625,0.3333333333333333,0.8405797101449275,0.5602678571428571,0.2608695652173913,0.14478512671975205
1908,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.08482454185455755,0.9166666666666666,0.4716981132075472,0.3075738564131337,74,14,0.08482454185455755,13,28,32,1,0.9285714285714286,0.5333333333333333,0.3170731707317073,0.9696969696969697,0.730952380952381,0.4727272727272727,0.3639512239793997
1908,Rule-in,in-bag specificity >=90%; maximize MCC,0.38985585987130805,0.25,0.9874213836477987,0.3992678949841798,74,14,0.38985585987130805,5,1,59,9,0.35714285714285715,0.9833333333333333,0.8333333333333334,0.8676470588235294,0.6702380952380952,0.5,0.4885357034240944
1909,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.08824348532735742,1.0,0.44025157232704404,0.35607927885540974,74,14,0.08824348532735742,14,37,23,0,1.0,0.38333333333333336,0.27450980392156865,1.0,0.6916666666666667,0.4307692307692308,0.3243898243933287
1909,Rule-in,in-bag specificity >=90%; maximize MCC,0.3681749646334244,0.4722222222222222,0.949685534591195,0.4896354544795432,74,14,0.3681749646334244,5,10,50,9,0.35714285714285715,0.8333333333333334,0.3333333333333333,0.847457627118644,0.5952380952380952,0.3448275862068966,0.18557040017045892
1910,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.0930284115867152,0.9444444444444444,0.5471698113207547,0.3829361305836082,67,10,0.0930284115867152,8,30,27,2,0.8,0.47368421052631576,0.21052631578947367,0.9310344827586207,0.6368421052631579,0.3333333333333333,0.19683230271505245
1910,Rule-in,in-bag specificity >=90%; maximize MCC,0.3967511333010399,0.5555555555555556,0.9685534591194969,0.6082428005957059,67,10,0.3967511333010399,4,4,53,6,0.4,0.9298245614035088,0.5,0.8983050847457628,0.6649122807017545,0.4444444444444444,0.3624510999859961
1911,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.0872633455912169,0.9166666666666666,0.5408805031446541,0.35640004477557563,76,13,0.0872633455912169,12,31,32,1,0.9230769230769231,0.5079365079365079,0.27906976744186046,0.9696969696969697,0.7155067155067155,0.42857142857142855,0.32744740783249987
1911,Rule-in,in-bag specificity >=90%; maximize MCC,0.413769385473375,0.5277777777777778,0.9433962264150944,0.5213073914158294,76,13,0.413769385473375,7,4,59,6,0.5384615384615384,0.9365079365079365,0.6363636363636364,0.9076923076923077,0.7374847374847375,0.5833333333333334,0.5083404037672726
1912,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.12426155434083484,0.9444444444444444,0.48427672955974843,0.3388302729122705,69,14,0.12426155434083484,14,20,35,0,1.0,0.6363636363636364,0.4117647058823529,1.0,0.8181818181818181,0.5833333333333334,0.5118906968889915
1912,Rule-in,in-bag specificity >=90%; maximize MCC,0.473270214842459,0.3055555555555556,0.9937106918238994,0.48316045606281377,69,14,0.473270214842459,1,1,54,13,0.07142857142857142,0.9818181818181818,0.5,0.8059701492537313,0.5266233766233767,0.125,0.12763979410115675
1913,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.09087656974557505,0.9722222222222222,0.4591194968553459,0.3448758090953705,69,14,0.09087656974557505,13,22,33,1,0.9285714285714286,0.6,0.37142857142857144,0.9705882352941176,0.7642857142857142,0.5306122448979592,0.42518268088534594
1913,Rule-in,in-bag specificity >=90%; maximize MCC,0.42864849045361597,0.3611111111111111,0.9559748427672956,0.4055018077427763,69,14,0.42864849045361597,3,3,52,11,0.21428571428571427,0.9454545454545454,0.5,0.8253968253968254,0.5798701298701299,0.3,0.22798897650444602
1914,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.13278652798411325,0.9166666666666666,0.5849056603773585,0.38925138466191217,72,15,0.13278652798411325,13,23,34,2,0.8666666666666667,0.5964912280701754,0.3611111111111111,0.9444444444444444,0.7315789473684211,0.5098039215686274,0.37619206243122316
1914,Rule-in,in-bag specificity >=90%; maximize MCC,0.48194759641438234,0.2777777777777778,0.9811320754716981,0.4027087082293325,72,15,0.48194759641438234,3,0,57,12,0.2,1.0,1.0,0.8260869565217391,0.6,0.3333333333333333,0.4064694223485302
1915,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.07676983347484785,0.9722222222222222,0.4339622641509434,0.32852552513445543,69,14,0.07676983347484785,14,33,22,0,1.0,0.4,0.2978723404255319,1.0,0.7,0.45901639344262296,0.3451795709050765
1915,Rule-in,in-bag specificity >=90%; maximize MCC,0.3343535865000843,0.6111111111111112,0.9245283018867925,0.5477343043389933,69,14,0.3343535865000843,8,8,47,6,0.5714285714285714,0.8545454545454545,0.5,0.8867924528301887,0.712987012987013,0.5333333333333333,0.4059107517034305
1916,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.11022304687661168,0.9166666666666666,0.48427672955974843,0.3162561383387135,70,9,0.11022304687661168,8,29,32,1,0.8888888888888888,0.5245901639344263,0.21621621621621623,0.9696969696969697,0.7067395264116576,0.34782608695652173,0.27725657434720824
1916,Rule-in,in-bag specificity >=90%; maximize MCC,0.35003633353106955,0.5,0.9811320754716981,0.6021848870267321,70,9,0.35003633353106955,6,6,55,3,0.6666666666666666,0.9016393442622951,0.5,0.9482758620689655,0.7841530054644809,0.5714285714285714,0.5047354425519921
1917,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.12365354921605902,0.9166666666666666,0.4528301886792453,0.29467229426311753,70,15,0.12365354921605902,14,26,29,1,0.9333333333333333,0.5272727272727272,0.35,0.9666666666666667,0.7303030303030302,0.509090909090909,0.3819143697985006
1917,Rule-in,in-bag specificity >=90%; maximize MCC,0.6690169912941277,0.08333333333333333,1.0,0.2626983377691352,70,15,0.6690169912941277,1,0,55,14,0.06666666666666667,1.0,1.0,0.7971014492753623,0.5333333333333333,0.125,0.2305213582693749
1918,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.11493719924405149,0.9444444444444444,0.4716981132075472,0.3302977219296786,69,8,0.11493719924405149,8,32,29,0,1.0,0.47540983606557374,0.2,1.0,0.7377049180327868,0.3333333333333333,0.308353639857088
1918,Rule-in,in-bag specificity >=90%; maximize MCC,0.33844955060099713,0.3611111111111111,0.9748427672955975,0.46205642102619193,69,8,0.33844955060099713,5,4,57,3,0.625,0.9344262295081968,0.5555555555555556,0.95,0.7797131147540983,0.5882352941176471,0.5318092122663598
1919,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.11319026407496095,0.9444444444444444,0.5157232704402516,0.36054944024893926,70,9,0.11319026407496095,8,29,32,1,0.8888888888888888,0.5245901639344263,0.21621621621621623,0.9696969696969697,0.7067395264116576,0.34782608695652173,0.27725657434720824
1919,Rule-in,in-bag specificity >=90%; maximize MCC,0.34063577829584746,0.5,0.9245283018867925,0.456513748691565,70,9,0.34063577829584746,2,3,58,7,0.2222222222222222,0.9508196721311475,0.4,0.8923076923076924,0.5865209471766848,0.2857142857142857,0.22490326100567107
1920,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.1455180046041241,0.9166666666666666,0.5534591194968553,0.365617116681894,77,16,0.1455180046041241,15,25,36,1,0.9375,0.5901639344262295,0.375,0.972972972972973,0.7638319672131147,0.5357142857142857,0.4285006277625634
1920,Rule-in,in-bag specificity >=90%; maximize MCC,0.35285848570261713,0.4444444444444444,0.9433962264150944,0.45009967244082233,77,16,0.35285848570261713,6,2,59,10,0.375,0.9672131147540983,0.75,0.855072463768116,0.6711065573770492,0.5,0.4550425611720549
1921,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.07180777121551093,0.9722222222222222,0.5786163522012578,0.4278904543196471,70,14,0.07180777121551093,13,30,26,1,0.9285714285714286,0.4642857142857143,0.3023255813953488,0.9629629629629629,0.6964285714285714,0.45614035087719296,0.3228319989860621
1921,Rule-in,in-bag specificity >=90%; maximize MCC,0.40615310173767055,0.6944444444444444,0.9685534591194969,0.712950484067691,70,14,0.40615310173767055,5,4,52,9,0.35714285714285715,0.9285714285714286,0.5555555555555556,0.8524590163934426,0.6428571428571429,0.43478260869565216,0.3414316798210559
1922,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.21937852535375874,0.9166666666666666,0.7169811320754716,0.5018310288845865,74,15,0.21937852535375874,9,18,41,6,0.6,0.6949152542372882,0.3333333333333333,0.8723404255319149,0.6474576271186441,0.42857142857142855,0.24628505615583618
1922,Rule-in,in-bag specificity >=90%; maximize MCC,0.45498287482282496,0.4444444444444444,0.9811320754716981,0.5567937312196639,74,15,0.45498287482282496,6,2,57,9,0.4,0.9661016949152542,0.75,0.8636363636363636,0.6830508474576271,0.5217391304347826,0.4739760677385579
1923,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.1921994500214917,0.9166666666666666,0.7484276729559748,0.5332019375355954,65,11,0.1921994500214917,6,19,35,5,0.5454545454545454,0.6481481481481481,0.24,0.875,0.5968013468013468,0.3333333333333333,0.14921229763095856
1923,Rule-in,in-bag specificity >=90%; maximize MCC,0.490794665712888,0.5833333333333334,0.9811320754716981,0.6666278745747897,65,11,0.490794665712888,4,5,49,7,0.36363636363636365,0.9074074074074074,0.4444444444444444,0.875,0.6355218855218856,0.4,0.29425061913478556
1924,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.10143509386345625,0.9722222222222222,0.6226415094339622,0.46174850825157926,71,11,0.10143509386345625,9,26,34,2,0.8181818181818182,0.5666666666666667,0.2571428571428571,0.9444444444444444,0.6924242424242424,0.391304347826087,0.27853288419963557
1924,Rule-in,in-bag specificity >=90%; maximize MCC,0.4591191947012152,0.4166666666666667,0.9937106918238994,0.5801585505858343,71,11,0.4591191947012152,1,4,56,10,0.09090909090909091,0.9333333333333333,0.2,0.8484848484848485,0.5121212121212121,0.125,0.034283965148438664
1925,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.10393689405614111,0.9444444444444444,0.559748427672956,0.39211111064435006,66,14,0.10393689405614111,12,30,22,2,0.8571428571428571,0.4230769230769231,0.2857142857142857,0.9166666666666666,0.6401098901098901,0.42857142857142855,0.23814102123922348
1925,Rule-in,in-bag specificity >=90%; maximize MCC,0.4342792533688595,0.3888888888888889,0.9371069182389937,0.3849977140069816,66,14,0.4342792533688595,3,3,49,11,0.21428571428571427,0.9423076923076923,0.5,0.8166666666666667,0.5782967032967032,0.3,0.22268343469578533
1926,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.0972444179751681,0.9444444444444444,0.5849056603773585,0.410895148311978,64,11,0.0972444179751681,8,23,30,3,0.7272727272727273,0.5660377358490566,0.25806451612903225,0.9090909090909091,0.646655231560892,0.38095238095238093,0.2214236554313466
1926,Rule-in,in-bag specificity >=90%; maximize MCC,0.40411426869079115,0.5277777777777778,0.9433962264150944,0.5213073914158294,64,11,0.40411426869079115,3,7,46,8,0.2727272727272727,0.8679245283018868,0.3,0.8518518518518519,0.5703259005145798,0.2857142857142857,0.14614457380476387
1927,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.11150397829282793,0.9444444444444444,0.5786163522012578,0.40614150122591003,69,10,0.11150397829282793,8,30,29,2,0.8,0.4915254237288136,0.21052631578947367,0.9354838709677419,0.6457627118644068,0.3333333333333333,0.20631452097009673
1927,Rule-in,in-bag specificity >=90%; maximize MCC,0.4140656499140703,0.5555555555555556,0.9433962264150944,0.5440707115806459,69,10,0.4140656499140703,5,8,51,5,0.5,0.864406779661017,0.38461538461538464,0.9107142857142857,0.6822033898305084,0.43478260869565216,0.32805507785002347
1928,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.20756979804068498,0.9166666666666666,0.7295597484276729,0.5141078579325645,74,13,0.20756979804068498,8,22,39,5,0.6153846153846154,0.639344262295082,0.26666666666666666,0.8863636363636364,0.6273644388398487,0.37209302325581395,0.19743666666020546
1928,Rule-in,in-bag specificity >=90%; maximize MCC,0.4663083233913722,0.5555555555555556,0.9748427672955975,0.6263949944936742,74,13,0.4663083233913722,6,2,59,7,0.46153846153846156,0.9672131147540983,0.75,0.8939393939393939,0.71437578814628,0.5714285714285714,0.525442699243591
1929,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.08144076681321227,0.9166666666666666,0.4779874213836478,0.3119061069718089,73,16,0.08144076681321227,14,29,28,2,0.875,0.49122807017543857,0.32558139534883723,0.9333333333333333,0.6831140350877193,0.4745762711864407,0.3079315531498333
1929,Rule-in,in-bag specificity >=90%; maximize MCC,0.5000224500110454,0.3055555555555556,1.0,0.5138480855977413,73,16,0.5000224500110454,3,4,53,13,0.1875,0.9298245614035088,0.42857142857142855,0.803030303030303,0.5586622807017544,0.2608695652173913,0.1648410494399569
1930,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.12371018734321904,0.9166666666666666,0.5849056603773585,0.38925138466191217,66,16,0.12371018734321904,14,24,26,2,0.875,0.52,0.3684210526315789,0.9285714285714286,0.6975,0.5185185185185185,0.3425084379620274
1930,Rule-in,in-bag specificity >=90%; maximize MCC,0.4310261258796238,0.4722222222222222,0.9748427672955975,0.5595465235662336,66,16,0.4310261258796238,4,2,48,12,0.25,0.96,0.6666666666666666,0.8,0.605,0.36363636363636365,0.31304951684997057
1931,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.1534939391235796,0.9166666666666666,0.6540880503144654,0.4450062360995843,73,17,0.1534939391235796,13,19,37,4,0.7647058823529411,0.6607142857142857,0.40625,0.9024390243902439,0.7127100840336134,0.5306122448979592,0.36238451489627127
1931,Rule-in,in-bag specificity >=90%; maximize MCC,0.537640799756997,0.3333333333333333,0.9874213836477987,0.48208049365107364,73,17,0.537640799756997,4,2,54,13,0.23529411764705882,0.9642857142857143,0.6666666666666666,0.8059701492537313,0.5997899159663865,0.34782608695652173,0.30712990132293216
1932,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.16541058709097076,0.9722222222222222,0.610062893081761,0.4518419987186182,70,12,0.16541058709097076,10,25,33,2,0.8333333333333334,0.5689655172413793,0.2857142857142857,0.9428571428571428,0.7011494252873564,0.425531914893617,0.30323921743156135
1932,Rule-in,in-bag specificity >=90%; maximize MCC,0.4639310629313885,0.2222222222222222,0.9937106918238994,0.39929229640645186,70,12,0.4639310629313885,4,2,56,8,0.3333333333333333,0.9655172413793104,0.6666666666666666,0.875,0.6494252873563219,0.4444444444444444,0.4023398993836124
1933,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.05361735722075855,1.0,0.2389937106918239,0.23409635972466933,67,16,0.05361735722075855,16,40,11,0,1.0,0.21568627450980393,0.2857142857142857,1.0,0.607843137254902,0.4444444444444444,0.24824312651097508
1933,Rule-in,in-bag specificity >=90%; maximize MCC,0.3118711682622966,0.4444444444444444,0.9119496855345912,0.3832461100126719,67,16,0.3118711682622966,5,5,46,11,0.3125,0.9019607843137255,0.5,0.8070175438596491,0.6072303921568627,0.38461538461538464,0.25659934383044314
1934,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.239527328747919,0.9444444444444444,0.7044025157232704,0.5108544157991889,70,11,0.239527328747919,5,18,41,6,0.45454545454545453,0.6949152542372882,0.21739130434782608,0.8723404255319149,0.5747303543913713,0.29411764705882354,0.1158074606755873
1934,Rule-in,in-bag specificity >=90%; maximize MCC,0.41692429377404516,0.3333333333333333,0.9811320754716981,0.4578685464956301,70,11,0.41692429377404516,2,3,56,9,0.18181818181818182,0.9491525423728814,0.4,0.8615384615384616,0.5654853620955316,0.25,0.18507804221870522
1935,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.062170784070306136,1.0,0.33962264150943394,0.2944692917600114,79,15,0.062170784070306136,13,44,20,2,0.8666666666666667,0.3125,0.22807017543859648,0.9090909090909091,0.5895833333333333,0.3611111111111111,0.15676317906809756
1935,Rule-in,in-bag specificity >=90%; maximize MCC,0.3900886127281617,0.4444444444444444,0.9874213836477987,0.5788629694733488,79,15,0.3900886127281617,2,2,62,13,0.13333333333333333,0.96875,0.5,0.8266666666666667,0.5510416666666667,0.21052631578947367,0.18261221816248283
1936,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.07421513426276007,0.9444444444444444,0.48427672955974843,0.3388302729122705,65,14,0.07421513426276007,11,21,30,3,0.7857142857142857,0.5882352941176471,0.34375,0.9090909090909091,0.6869747899159664,0.4782608695652174,0.3074894335076725
1936,Rule-in,in-bag specificity >=90%; maximize MCC,0.48142566087021166,0.5,0.9874213836477987,0.6233333573566644,65,14,0.48142566087021166,0,0,51,14,0.0,1.0,,0.7846153846153846,0.5,0.0,0.0
1937,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.0749790638701469,0.9444444444444444,0.46540880503144655,0.32606029594749836,71,13,0.0749790638701469,11,32,26,2,0.8461538461538461,0.4482758620689655,0.2558139534883721,0.9285714285714286,0.6472148541114058,0.39285714285714285,0.23299900051377637
1937,Rule-in,in-bag specificity >=90%; maximize MCC,0.36960151794086377,0.5277777777777778,0.9182389937106918,0.4672316036767225,71,13,0.36960151794086377,6,9,49,7,0.46153846153846156,0.8448275862068966,0.4,0.875,0.653183023872679,0.42857142857142855,0.29025964778104013
1938,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.07438923837535907,1.0,0.389937106918239,0.3248798025164574,74,17,0.07438923837535907,16,34,23,1,0.9411764705882353,0.40350877192982454,0.32,0.9583333333333334,0.6723426212590299,0.47761194029850745,0.3097376188015592
1938,Rule-in,in-bag specificity >=90%; maximize MCC,0.32951645928718604,0.5277777777777778,0.949685534591195,0.5363561888843887,74,17,0.32951645928718604,9,1,56,8,0.5294117647058824,0.9824561403508771,0.9,0.875,0.7559339525283797,0.6666666666666666,0.6298393655679111
1939,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.0671426149706312,1.0,0.3270440251572327,0.2869368599152862,76,16,0.0671426149706312,15,38,22,1,0.9375,0.36666666666666664,0.2830188679245283,0.9565217391304348,0.6520833333333333,0.43478260869565216,0.2699264121556428
1939,Rule-in,in-bag specificity >=90%; maximize MCC,0.3580398152600807,0.4722222222222222,0.9119496855345912,0.407636107498288,76,16,0.3580398152600807,6,4,56,10,0.375,0.9333333333333333,0.6,0.8484848484848485,0.6541666666666667,0.46153846153846156,0.37186399164590844
1940,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.1614212747238646,0.9166666666666666,0.6289308176100629,0.42404275325096497,73,13,0.1614212747238646,7,22,38,6,0.5384615384615384,0.6333333333333333,0.2413793103448276,0.8636363636363636,0.5858974358974358,0.3333333333333333,0.1343173639111891
1940,Rule-in,in-bag specificity >=90%; maximize MCC,0.3798305732682339,0.5,0.9433962264150944,0.49808708649417444,73,13,0.3798305732682339,1,4,56,12,0.07692307692307693,0.9333333333333333,0.2,0.8235294117647058,0.5051282051282051,0.1111111111111111,0.015534712747612346
1941,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.09364699242082965,0.9722222222222222,0.4591194968553459,0.3448758090953705,75,14,0.09364699242082965,13,31,30,1,0.9285714285714286,0.4918032786885246,0.29545454545454547,0.967741935483871,0.7101873536299765,0.4482758620689655,0.3326276350911581
1941,Rule-in,in-bag specificity >=90%; maximize MCC,0.39224106436292716,0.4166666666666667,1.0,0.6066758241067098,75,14,0.39224106436292716,5,6,55,9,0.35714285714285715,0.9016393442622951,0.45454545454545453,0.859375,0.6293911007025761,0.4,0.285021097979393
1942,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.1213953162345153,0.9444444444444444,0.660377358490566,0.47156767351599654,76,16,0.1213953162345153,11,21,39,5,0.6875,0.65,0.34375,0.8863636363636364,0.66875,0.4583333333333333,0.27868145304761005
1942,Rule-in,in-bag specificity >=90%; maximize MCC,0.31877809252831507,0.8055555555555556,0.9119496855345912,0.6714580247506352,76,16,0.31877809252831507,7,6,54,9,0.4375,0.9,0.5384615384615384,0.8571428571428571,0.66875,0.4827586206896552,0.3653990743235176
1943,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.1382499362935397,0.9166666666666666,0.5911949685534591,0.39409081616412334,78,15,0.1382499362935397,12,25,38,3,0.8,0.6031746031746031,0.32432432432432434,0.926829268292683,0.7015873015873015,0.46153846153846156,0.3182118005970832
1943,Rule-in,in-bag specificity >=90%; maximize MCC,0.36811002040011065,0.5555555555555556,0.9245283018867925,0.5029190939693041,78,15,0.36811002040011065,6,4,59,9,0.4,0.9365079365079365,0.6,0.8676470588235294,0.6682539682539683,0.48,0.39669502993951344
1944,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.14056944594901616,0.9444444444444444,0.610062893081761,0.43033225179968976,75,14,0.14056944594901616,12,28,33,2,0.8571428571428571,0.5409836065573771,0.3,0.9428571428571428,0.6990632318501171,0.4444444444444444,0.31094670840846167
1944,Rule-in,in-bag specificity >=90%; maximize MCC,0.3665465795701764,0.4722222222222222,0.9811320754716981,0.5797670474338867,75,14,0.3665465795701764,4,5,56,10,0.2857142857142857,0.9180327868852459,0.4444444444444444,0.8484848484848485,0.6018735362997658,0.34782608695652173,0.2443020382907071
1945,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.1384880849194402,0.9722222222222222,0.5094339622641509,0.3785653021066383,69,15,0.1384880849194402,13,23,31,2,0.8666666666666667,0.5740740740740741,0.3611111111111111,0.9393939393939394,0.7203703703703703,0.5098039215686274,0.3639296890278803
