auc_in_bag,auc_oob,relative_overfit,weight_632plus,auc_632plus,iteration,n_in_bag,unique_in_bag,n_oob,events_oob
0.8516771488469601,0.7429378531073446,0.3092020510747934,0.7131463202128633,0.7741301202277151,456,195,124,71,12
0.9049615653389238,0.6907407407407407,0.5289905090595343,0.7847700055882969,0.736847487621878,457,195,131,64,10
0.8740391334730958,0.6904761904761905,0.49075865750316955,0.7712953040464613,0.7324578975426345,458,195,124,71,15
0.8518518518518519,0.7509433962264151,0.28679245283018856,0.7065712646393736,0.780552836747781,459,195,127,68,15
0.812543675751223,0.8924242424242423,0.0,0.632,0.8630281938885712,460,195,128,67,12
0.8546470999301188,0.7787356321839081,0.21404790215729563,0.6860390399675237,0.8025688694749827,461,195,125,70,12
0.8766596785464711,0.6923076923076923,0.48943913229627534,0.7708384972943166,0.7345540705009483,462,195,115,80,15
0.7891334730957372,0.7853107344632768,0.013221363101029237,0.6350900060504325,0.7867056899945187,463,195,127,68,9
0.7889587700908456,0.736842105263158,0.18036021129001445,0.6769295453442405,0.7536794598641808,464,195,125,70,13
0.8390985324947589,0.7258652094717668,0.33392454455621157,0.7205434257862178,0.7575090060106148,465,195,116,79,18
0.8920335429769393,0.6971153846153846,0.49719765528589077,0.7735322119642354,0.7412580687875308,466,195,131,64,12
0.8001397624039134,0.7443786982248521,0.1857836620261621,0.6783797282160423,0.7623125868410845,467,195,117,78,13
0.8714185883997205,0.707152496626181,0.442266749441082,0.7548559487189135,0.7474213518516573,468,195,125,70,13
0.778825995807128,0.7716346153846154,0.025791642567958534,0.6380559964895266,0.7742374924055064,469,195,127,68,16
0.8825995807127882,0.71875,0.4282534246575342,0.7502349769251033,0.7596738943075417,470,195,116,79,15
0.8481830887491264,0.7869047619047619,0.17599455236183772,0.6757667030957528,0.8067732358462862,471,195,121,74,14
0.8160377358490566,0.7775974025974026,0.12163209924403943,0.6616142595087742,0.790605063229493,472,195,128,67,11
0.8492313067784765,0.8297604035308953,0.055753601895525064,0.6452385697593278,0.8366679290150849,473,195,121,74,13
0.8080013976240391,0.8831908831908832,0.0,0.632,0.8555211525022846,474,195,128,67,13
0.8984975541579315,0.6084745762711865,0.7277911115404333,0.8631841264171417,0.6481543233498636,475,195,126,69,10
0.8743885394828791,0.7602905569007263,0.30475821385918916,0.7118327735445253,0.7931698560855903,476,195,122,73,14
0.8279175401816911,0.75,0.23761321257325504,0.6925584632126627,0.7739550882961482,477,195,132,63,16
0.8542976939203355,0.5983606557377049,0.722378504219614,0.8608422483492115,0.6339762785353618,478,195,124,71,10
0.8088749126484975,0.8337912087912088,0.0,0.632,0.8246220118106911,479,195,126,69,13
0.8621593291404612,0.8854679802955665,0.0,0.632,0.8768903966704877,480,195,123,72,14
0.8010132774283717,0.7812018489984591,0.06581579589832826,0.647687119931224,0.788181670406878,481,195,125,70,11
0.8029350104821803,0.819298245614035,0.0,0.632,0.8132765750855124,482,195,128,67,10
0.8132424877707897,0.791025641025641,0.07092539362478027,0.6489376256044856,0.7988251399955741,483,195,118,77,12
0.8172606568832983,0.8452380952380953,0.0,0.632,0.83494239792353,484,195,121,74,14
0.8403214535290007,0.6788766788766789,0.47438906063136027,0.7656663336645858,0.7167086248316522,485,195,119,76,13
0.8646051712089448,0.7557354925775979,0.29859609031424517,0.710019308118237,0.7873055973120611,486,195,125,70,13
0.796470999301188,0.8660714285714286,0.0,0.632,0.84045847059998,487,195,123,72,16
0.8831236897274634,0.6968325791855204,0.48624273449251304,0.7697341752813872,0.7397290553922071,488,195,113,82,17
0.8445143256464012,0.8080459770114943,0.10585437504371552,0.6576170855854813,0.8205321165009984,489,195,122,73,15
0.8574423480083858,0.7838196286472149,0.20597089228902363,0.6838326614300111,0.8070967278859215,490,195,124,71,13
0.8696715583508037,0.7872670807453417,0.22291267949606067,0.6884770577859259,0.812937966060609,491,195,135,60,14
0.7921034241788958,0.8884180790960452,0.0,0.632,0.8529742860865341,492,195,124,71,12
0.8055555555555556,0.7484567901234568,0.18686868686868696,0.6786706004859424,0.7668043021327471,493,195,129,66,12
0.8640810621942697,0.7724867724867724,0.2515766383328764,0.6964802862184833,0.8002874450828134,494,195,120,75,12
0.822501747030049,0.7250000000000001,0.30232936078006484,0.7111168758722316,0.753166609289956,495,195,133,62,10
0.7706149545772188,0.8241758241758242,0.0,0.632,0.8044654241635374,496,195,119,76,13
0.8172606568832984,0.8225806451612903,0.0,0.632,0.8206228894749892,497,195,121,74,12
0.8043326345213138,0.8082010582010581,0.0,0.632,0.8067774782869122,498,195,120,75,12
0.8701956673654787,0.7926267281105991,0.20953497323970313,0.6848045013762725,0.8170761085967545,499,195,119,76,14
0.7996156533892382,0.8076923076923076,0.0,0.632,0.804720098908778,500,195,129,66,14
0.8635569531795947,0.7048517520215634,0.436534633074758,0.7529588886395295,0.7440584612943304,501,195,128,67,14
0.8238993710691824,0.8005464480874317,0.0720993156135605,0.6492256097481222,0.8087380554069543,502,195,122,73,12
0.9067085953878407,0.6083333333333334,0.7336340206185565,0.8657265273498069,0.6483972159223035,503,195,125,70,10
0.8078266946191475,0.8517482517482518,0.0,0.632,0.8355851187247414,504,195,127,68,13
0.7905310971348708,0.7518796992481204,0.1330370423955258,0.6645340113125421,0.7648459286543514,505,195,124,71,14
0.8020614954577219,0.8272383354350568,0.0,0.632,0.8179732583233975,506,195,121,74,13
0.8703703703703703,0.7841530054644809,0.23278688524590163,0.6912131730686479,0.810775792000153,507,195,122,73,12
0.8929070580013976,0.7472222222222222,0.3707870164517562,0.7318623396395535,0.7862858132380461,508,195,123,72,12
0.8553459119496855,0.7735449735449735,0.23020087090883537,0.6904944958208213,0.7988628142282539,509,195,117,78,15
0.9084556254367575,0.656140350877193,0.6177299536265813,0.8179372848663872,0.7020775548331903,510,195,123,72,15
0.8881900768693222,0.7353324641460235,0.39377001585425814,0.7391012093288368,0.7752128304504131,511,195,123,72,13
0.8128930817610063,0.8561020036429872,0.0,0.632,0.8402011203904182,512,195,125,70,9
0.8399720475192174,0.8154761904761905,0.07205256203200724,0.6492141353679203,0.8240689908689325,513,195,127,68,12
0.8238993710691824,0.8578878748370273,0.0,0.632,0.8453801054504604,514,195,123,72,13
0.8658280922431866,0.7561683599419448,0.2997575490412169,0.7103604094616155,0.7879301599042253,515,195,129,66,13
0.8198812019566737,0.8363636363636364,0.0,0.632,0.8302981005018741,516,195,128,67,12
0.837875611460517,0.7803030303030303,0.17039578828617077,0.6742812437311936,0.7990554998328318,517,195,117,78,12
0.8092243186582808,0.8116169544740973,0.0,0.632,0.8107364644938768,518,195,133,62,13
0.8275681341719078,0.7119815668202765,0.35286267281106004,0.7263144465422061,0.7436159404781942,519,195,119,76,14
0.8481830887491265,0.8327272727272728,0.04438991014003556,0.6424954764592695,0.8382527968700988,520,195,130,65,10
0.8397973445143256,0.7345238095238095,0.3098127065736322,0.7133272018348867,0.7647028683722736,521,195,121,74,14
0.83298392732355,0.8023809523809524,0.09190526157997295,0.6541231895246753,0.8129658117451544,522,195,121,74,14
0.8630328441649195,0.7920918367346939,0.19541209168941864,0.6809696510295703,0.8147241710914725,523,195,125,70,14
0.8114954577218728,0.8555555555555555,0.0,0.632,0.8393414395527603,524,195,131,64,10
0.8350803633822502,0.7597840755735492,0.22471113212565408,0.6889737895322559,0.783203194632978,525,195,125,70,13
0.7940251572327044,0.8018433179723503,0.0,0.632,0.7989662348201606,526,195,119,76,14
0.8745632424877707,0.716733870967742,0.4213690870245544,0.7479854904670653,0.7565091626212533,527,195,117,78,16
0.8249475890985325,0.8598014888337469,0.0,0.632,0.846975253731188,528,195,120,75,13
0.7561146051712089,0.8513824884792627,0.0,0.632,0.8163239074218989,529,195,119,76,14
0.8583158630328442,0.738479262672811,0.3344440275284397,0.7207005043939101,0.7719495647085169,530,195,119,76,14
0.8509783368273935,0.8259773013871374,0.07123241755103332,0.6490129194119363,0.8347523418279916,531,195,121,74,13
0.7615303983228512,0.8980099502487562,0.0,0.632,0.8477854751400231,532,195,116,79,12
0.8457372466806429,0.7759562841530054,0.20183235447609738,0.6827076361837586,0.7980972507027722,533,195,122,73,12
0.8106219426974144,0.6839160839160838,0.40791020003618456,0.7436264800528463,0.7164001109297805,534,195,119,76,11
0.8226764500349406,0.7430555555555556,0.24675148890092036,0.6951200630745008,0.7673303688423823,535,195,123,72,12
0.8687980433263452,0.6733333333333333,0.5300047370914259,0.7851338807945224,0.715332077011156,536,195,125,70,10
0.8474842767295598,0.6944444444444444,0.44042232277526416,0.7542444882853565,0.7320548267403961,537,195,123,72,12
0.8184835779175401,0.9104665825977302,0.0,0.632,0.8766168368754202,538,195,121,74,13
0.8474842767295597,0.7557471264367817,0.26400374473396765,0.7000081571368726,0.7832675232121238,539,195,125,70,12
0.7363731656184487,0.9544444444444444,0.0,0.632,0.874194213836478,540,195,120,75,15
0.8787561146051712,0.7072916666666667,0.4527041051660517,0.7583348839381947,0.7487286423781987,541,195,119,76,16
0.8211041229909155,0.7181818181818181,0.32052626372539345,0.7165156465805197,0.7473586812130678,542,195,130,65,10
0.8618099231306778,0.6967032967032967,0.4563352629987107,0.7595527368366782,0.7364027331578895,543,195,116,79,14
0.7711390635918938,0.8368421052631579,0.0,0.632,0.8126633859281327,544,195,128,67,10
0.8696715583508037,0.7714285714285715,0.2657574939238455,0.7005089002467395,0.800851471624956,545,195,126,69,14
0.8207547169811321,0.7916666666666666,0.09068627450980415,0.6538196275710983,0.8017363787577589,546,195,127,68,12
0.8338574423480084,0.7864992150706437,0.1418516446549637,0.6668083319488188,0.8022785818131358,547,195,133,62,13
0.8377009084556255,0.7423076923076923,0.28247841139719054,0.7053194014947638,0.7704182223355046,548,195,133,62,10
0.8038085255066387,0.8178137651821863,0.0,0.632,0.8126598369815847,549,195,125,70,13
0.8149895178197064,0.7365591397849462,0.2489936127958776,0.695751462669719,0.7604214675842831,550,195,121,74,12
0.8387491264849756,0.6842105263157895,0.4562036861105833,0.759508539006885,0.7213757400503079,551,195,126,69,12
0.787037037037037,0.7823660714285714,0.01627304147465429,0.6358075201494665,0.784067201976815,552,195,123,72,16
0.7634521313766597,0.799396681749623,0.0,0.632,0.7861690872123726,553,195,131,64,13
0.8298392732354996,0.7613636363636362,0.2076030431432975,0.6842773674953737,0.7829829446992518,554,195,132,63,8
0.8441649196366177,0.771186440677966,0.21204508302503652,0.68549060793724,0.7941388577289165,555,195,124,71,12
0.7990915443745632,0.83984375,0.0,0.632,0.8248469383298392,556,195,119,76,12
0.8390985324947589,0.8219954648526077,0.0504368671734536,0.643952247705962,0.8280849736439285,557,195,118,77,14
0.8682739343116702,0.7252873563218392,0.3882614669894653,0.7373531852117129,0.7628423255883453,558,195,122,73,15
0.7508735150244584,0.8064935064935064,0.0,0.632,0.7860253496328967,559,195,126,69,14
0.8204053109713487,0.7775175644028103,0.13385466813430427,0.6647443199663179,0.7918959250437578,560,195,120,75,14
0.8052061495457723,0.8366013071895425,0.0,0.632,0.8250478891766351,561,195,132,63,12
0.8106219426974144,0.780952380952381,0.09551663184959021,0.655024178829807,0.7911876623791336,562,195,121,74,14
0.860062893081761,0.6928104575163399,0.46450894768387707,0.7623084708652634,0.7325649446773939,563,195,124,71,17
0.853424178895877,0.7873015873015873,0.18709130711107969,0.6787303111185748,0.8085447717311183,564,195,117,78,15
0.8319357092941998,0.7892857142857143,0.1284887218045112,0.663366522915156,0.803643130403072,565,195,121,74,14
0.8404961565338923,0.6987179487179487,0.4163871018668351,0.7463660007644048,0.7346777225707618,566,195,122,73,13
0.7994409503843466,0.8799435028248588,0.0,0.632,0.8503185635267503,567,195,124,71,12
0.887141858839972,0.7294372294372294,0.4073561817244127,0.7434481352809278,0.7698966461853333,568,195,115,80,14
0.8450384346610762,0.7953995157384988,0.1438648971710548,0.6673299716523411,0.8119128963036197,569,195,122,73,14
0.9074074074074074,0.6220238095238095,0.700487012987013,0.8514986614407447,0.66440365581238,570,195,116,79,16
0.890461215932914,0.7308641975308642,0.4087397464578673,0.743893680481377,0.7717380025199592,571,195,126,69,15
0.8411949685534592,0.7269303201506592,0.33489546720820645,0.7208370640469594,0.7588287748744267,572,195,127,68,9
0.8682739343116702,0.7156862745098039,0.4143319566915951,0.7456999777689509,0.7544893197896023,573,195,134,61,10
0.8604122990915444,0.7358276643990929,0.3456725394956822,0.7241125422621052,0.7701990025375977,574,195,118,77,14
0.81638714185884,0.7950819672131147,0.06733893963121548,0.6480593844912491,0.8025801234914527,575,195,122,73,12
0.7863382250174703,0.7883771929824561,0.0,0.632,0.7876268527713414,576,195,122,73,16
0.886093640810622,0.67,0.5596923076923077,0.7959364614850454,0.7140968329943952,577,195,135,60,10
0.8520265548567436,0.783266129032258,0.19532738333466776,0.6809467793575664,0.8052043643443053,578,195,117,78,16
0.8436408106219426,0.8564102564102565,0.0,0.632,0.851711100360157,579,195,122,73,13
0.8317610062893082,0.8293650793650794,0.007221846084405118,0.6336841038155114,0.8302427454835208,580,195,120,75,12
0.7526205450733753,0.8925339366515836,0.0,0.632,0.841045808550803,581,195,114,81,13
0.8394479385045424,0.7342767295597484,0.30983015954709225,0.7133323729104996,0.7644259104660865,582,195,130,65,12
0.8162124388539482,0.7709677419354839,0.1430832293708784,0.6671273423104983,0.7860284644450891,583,195,118,77,15
0.8646051712089448,0.7213114754098361,0.39301059643224634,0.7388597308949102,0.7587312296918782,584,195,117,78,17
0.8581411600279525,0.7542857142857142,0.2899846689895472,0.7075004572088696,0.784663384681688,585,195,131,64,14
0.8591893780573026,0.8214285714285714,0.10512784880489162,0.6574341882338519,0.8343641328042872,586,195,129,66,10
0.8616352201257862,0.7202380952380952,0.39099378881987584,0.7382191963689761,0.7572531482223113,587,195,121,74,14
0.8363032844164919,0.8038461538461539,0.09651148851148833,0.6552728186812323,0.8150350089813617,588,195,114,81,16
0.8238993710691824,0.8137108792846497,0.03145573191729525,0.639401526222664,0.8173848338722451,589,195,123,72,11
0.7686932215234102,0.8629032258064516,0.0,0.632,0.8282339442302924,590,195,119,76,14
0.861111111111111,0.7517482517482518,0.3028509951586873,0.7112705047051245,0.7833245349360946,591,195,116,79,13
0.7807477288609364,0.8538461538461539,0.0,0.632,0.8269459334515938,592,195,128,67,15
0.8001397624039133,0.8771929824561403,0.0,0.632,0.8488373974769208,593,195,127,68,11
0.8270440251572327,0.8072100313479623,0.06064625030142302,0.6464268378827402,0.8142227992565202,594,195,126,69,11
0.8478336827393431,0.8104956268221574,0.1073445665846164,0.6579925483708454,0.823265520175181,595,195,139,56,7
0.8123689727463312,0.7681818181818182,0.14145820622330688,0.6667064861266084,0.7829091101946914,596,195,124,71,16
0.8436408106219427,0.7855029585798816,0.16918203614070046,0.6739600729716174,0.8044582196172622,597,195,130,65,13
0.8527253668763102,0.762987012987013,0.254414233611856,0.6972827009853757,0.7901523650943996,598,195,128,67,11
0.8640810621942698,0.7705345501955672,0.25693869226515065,0.6979981227495061,0.7987857724294112,599,195,123,72,13
0.8434661076170511,0.7708333333333333,0.21146998982706042,0.6853332921493831,0.7936884492992478,600,195,134,61,13
0.8183088749126485,0.7900608519269777,0.08874406343028507,0.6533365442174596,0.799853409194215,601,195,120,75,17
0.8342068483577918,0.8355119825708062,0.0,0.632,0.8350316931804169,602,195,124,71,17
0.8209294199860238,0.7454545454545454,0.23517592913346885,0.6918784411282268,0.768709981450836,603,195,129,66,11
0.7990915443745632,0.7984084880636605,0.0022837700488359224,0.6325315968714429,0.7986594896754748,604,195,124,71,13
0.9021663172606569,0.7241379310344828,0.4426735372539621,0.7549909396197017,0.7677564986647785,605,195,123,72,14
0.8516771488469601,0.7755102040816326,0.2165820128349402,0.6867342144705787,0.799370701864919,606,195,125,70,14
0.8135918937805731,0.7972222222222222,0.05220055710306436,0.6443783830944341,0.803043631290016,607,195,123,72,12
0.8642557651991614,0.6826923076923077,0.4984504703929163,0.7739689486388192,0.7237312868813529,608,195,118,77,13
0.8728162124388539,0.7858974358974359,0.2331410857184052,0.6913117251511499,0.8127282430799789,609,195,118,77,12
0.8095737246680642,0.876736111111111,0.0,0.632,0.8520203529000698,610,195,135,60,12
0.8307127882599581,0.7475961538461539,0.25132573448738266,0.6964094245251616,0.7728295807193724,611,195,118,77,13
0.8237246680642907,0.7836990595611285,0.12364089750248261,0.6621266640827667,0.7972226454282091,612,195,126,69,11
0.7718378756114606,0.7952380952380952,0.0,0.632,0.7866268144154936,613,195,124,71,15
0.8273934311670161,0.7546296296296297,0.22225186766275357,0.6882947217689257,0.7773104906329914,614,195,129,66,12
0.8232005590496156,0.7851037851037851,0.11787347787347789,0.6606576369114864,0.7980316344006122,615,195,119,76,13
0.8740391334730958,0.8217948717948718,0.13967592426256628,0.6662455124471586,0.8392316285788639,616,195,122,73,13
0.8860936408106219,0.7366071428571428,0.387176793794441,0.7370099604864171,0.7759206028606754,617,195,117,78,14
0.846785464709993,0.7937853107344633,0.1528326858216282,0.6696635015247877,0.8112931960173869,618,195,124,71,12
0.8238993710691824,0.7905701754385965,0.10289984670413896,0.6568739397969297,0.8020062910250568,619,195,122,73,16
0.8787561146051712,0.7375565610859729,0.3727980831844517,0.732490092032112,0.7753288406530006,620,195,114,81,13
0.8717679944095038,0.80625,0.1762335526315788,0.6758302601197955,0.8274889512052015,621,195,116,79,15
0.8649545772187281,0.6909340659340659,0.4768278633764512,0.7664997441908039,0.7315678998350816,622,195,129,66,14
0.8625087351502445,0.6658653846153846,0.542451343836886,0.7896269945513227,0.7072338372689009,623,195,135,60,8
0.8172606568832984,0.8385876418663304,0.0,0.632,0.8307393113925746,624,195,121,74,13
0.846261355695318,0.6847222222222222,0.46652371342078713,0.7629908179718843,0.7230084801122112,625,195,123,72,12
0.8059049615653389,0.8448087431693989,0.0,0.632,0.8304921515391048,626,195,119,76,15
0.8625087351502446,0.6512820512820513,0.5826802594995366,0.8045076210630082,0.6925752582064163,627,195,121,74,9
0.8345562543675751,0.7388758782201406,0.2859918919414701,0.7063386194735171,0.7669735095688894,628,195,120,75,14
0.7893081761006289,0.8341346153846154,0.0,0.632,0.8176384857281084,629,195,127,68,16
0.8593640810621943,0.7612121212121212,0.2731267954213992,0.7026208898733882,0.7904004636895189,630,195,125,70,15
0.8186582809224319,0.8723076923076922,0.0,0.632,0.8525647089179165,631,195,132,63,13
0.840146750524109,0.7648809523809523,0.22127448822364096,0.6880252131046032,0.7883619837171756,632,195,127,68,12
0.8319357092941999,0.8002645502645502,0.0954135338345867,0.6549984228171603,0.8111911500809879,633,195,127,68,14
0.815863032844165,0.7815934065934066,0.1084952105416708,0.6582827535466542,0.793303928912801,634,195,126,69,13
0.8515024458420685,0.6781818181818182,0.49308512560997636,0.7721020247861448,0.7176812382883837,635,195,130,65,10
0.8771837875611461,0.6777188328912467,0.5288269571702197,0.7847113595552219,0.7206613717985086,636,195,124,71,13
0.8017120894479385,0.8510378510378511,0.0,0.632,0.8328859707727633,637,195,119,76,13
0.8209294199860238,0.7606060606060606,0.18796456673429995,0.6789646360614332,0.779971992238604,638,195,124,71,11
0.8901118099231307,0.6589861751152073,0.5924599792389401,0.8082102626351105,0.7033136999133123,639,195,119,76,14
0.8824248777078966,0.7445054945054945,0.3606443807448832,0.7287126535089801,0.7819212780041523,640,195,126,69,13
0.7824947589098532,0.8272727272727272,0.0,0.632,0.8107944349151895,641,195,124,71,11
0.8768343815513626,0.7916666666666667,0.22600834492350455,0.6893325242718445,0.8181255056634305,642,195,130,65,9
0.812019566736548,0.6976127320954908,0.36666557753942386,0.7305791929539739,0.7284363138160657,643,195,124,71,13
0.8062543675751224,0.8275862068965517,0.0,0.632,0.8197360900262657,644,195,119,76,18
0.8184835779175402,0.7893939393939394,0.09133795442078495,0.6539818790793188,0.7994594814541376,645,195,119,76,10
0.80083857442348,0.7718832891246684,0.09624857900719967,0.655207092595328,0.7818668661275774,646,195,124,71,13
0.8497554157931516,0.7692307692307693,0.2302313071543839,0.6905029456431281,0.7941529101449548,647,195,114,81,13
0.8043326345213138,0.7702380952380953,0.11203050680662606,0.6591759981836711,0.7818583325566858,648,195,121,74,14
0.8972746331236897,0.6558441558441559,0.6077168214371379,0.8140551152604194,0.7007369181145208,649,195,115,80,14
0.8256464011180993,0.8318713450292398,0.0,0.632,0.8295805656699401,650,195,126,69,12
0.8170859538784067,0.8291666666666666,0.0,0.632,0.824720964360587,651,195,119,76,16
0.8841719077568135,0.7370967741935485,0.3828367733133829,0.7356398325751888,0.7759775811263596,652,195,123,72,10
0.8460866526904263,0.6484375,0.5710972993437657,0.800165914056391,0.6879345377654201,653,195,119,76,12
0.8022361984626136,0.8111380145278451,0.0,0.632,0.80786214621584,654,195,122,73,14
0.8726415094339623,0.6867816091954024,0.4987632765895531,0.7740780711596337,0.728771436351376,655,195,125,70,12
0.7882599580712788,0.7309322033898306,0.1988751926040059,0.6819060224946127,0.7491678168979055,656,195,120,75,16
0.7646750524109014,0.8773584905660377,0.0,0.632,0.8358909853249475,657,195,130,65,12
0.8289657582110412,0.7696969696969698,0.18016704485105953,0.6768780086819971,0.788848018664642,658,195,119,76,10
0.8197064989517819,0.7197802197802199,0.31255629616285313,0.7141410111307434,0.7483450449056697,659,195,126,69,13
0.8073025856044723,0.8879870129870131,0.0,0.632,0.8582951437102381,660,195,128,67,11
0.8324598183088749,0.7395104895104895,0.2795806400640874,0.7044810040046399,0.766978781835431,661,195,132,63,11
0.8604122990915444,0.6515151515151515,0.5796060459172433,0.8033507096071093,0.6925946273511481,662,195,124,71,11
0.8647798742138365,0.6727272727272727,0.5264890282131662,0.7838739879250871,0.7142348355951762,663,195,126,69,14
0.8205800139762404,0.8173076923076923,0.010207503667994097,0.634382971675788,0.8185041088318677,664,195,133,62,10
0.8943046820405312,0.7522222222222222,0.36033673017279577,0.7286175395191745,0.7907809097588829,665,195,120,75,15
0.7858141160027953,0.8780864197530864,0.0,0.632,0.8441302119729792,666,195,129,66,12
0.8913347309573725,0.7081761006289308,0.46803571428571444,0.7635036949851063,0.7514924399331961,667,195,127,68,15
0.7845911949685535,0.8333333333333333,0.0,0.632,0.8153962264150942,668,195,127,68,14
0.8467854647099929,0.7525641025641026,0.2716992830846734,0.7022107810045627,0.7806222084102135,669,195,122,73,13
0.8509783368273934,0.7456140350877193,0.30020172382174953,0.7104909429462514,0.776117954731499,670,195,126,69,12
0.837351502445842,0.8416666666666667,0.0,0.632,0.8400786862334032,671,195,123,72,12
0.84958071278826,0.7770114942528736,0.20758930879387874,0.6842736229352525,0.7999235107074711,672,195,122,73,15
0.8593640810621943,0.7305084745762711,0.3585656254377367,0.7280704630709963,0.7655481199786941,673,195,126,69,10
0.8740391334730957,0.7061688311688312,0.4488041150815553,0.7570312097650882,0.7469560754360673,674,195,128,67,11
0.8275681341719077,0.8239795918367347,0.010955102040815885,0.6345582071670095,0.8252909951813574,675,195,125,70,14
0.8287910552061495,0.7111742424242424,0.3577250990242487,0.7278111202649202,0.7431882309333603,676,195,113,82,16
0.7381201956673654,0.8703703703703705,0.0,0.632,0.8217023060796647,677,195,129,66,12
0.86617749825297,0.6547619047619048,0.5773582333696837,0.8025068993736906,0.6965150258412067,678,195,109,86,14
0.8591893780573026,0.6813725490196078,0.4950503547722593,0.7727847991442635,0.7217752355449377,679,195,132,63,12
0.8581411600279525,0.7019374068554396,0.43615135763876284,0.7528323825932252,0.7405459163570856,680,195,123,72,11
0.8431167016072676,0.7811111111111111,0.1807128309572301,0.6770236442509454,0.8011374507656279,681,195,120,75,15
0.8144654088050315,0.7755102040816326,0.12387755102040836,0.6621870819633993,0.7886697754619572,682,195,125,70,14
0.9018169112508736,0.7557354925775979,0.3635521915155783,0.729612867330334,0.7952340285089818,683,195,125,70,13
0.8149895178197065,0.8964285714285716,0.0,0.632,0.8664589997005092,684,195,129,66,10
0.8226764500349406,0.7742424242424243,0.1501009007235319,0.6689509304920671,0.7902764634135601,685,195,128,67,12
0.8132424877707896,0.8290816326530612,0.0,0.632,0.8232528273363853,686,195,125,70,14
0.8092243186582809,0.7461406518010292,0.20400616332819718,0.6832981051408283,0.7661193686293855,687,195,131,64,11
0.8132424877707897,0.7803030303030303,0.1051564163666786,0.6574413779746673,0.791586725463448,688,195,124,71,11
0.9288958770090845,0.6870748299319728,0.5638222702522964,0.7974628522039032,0.7360525750840367,689,195,118,77,14
0.8880153738644305,0.7142857142857143,0.4477391136553676,0.7566759838316282,0.7565583127819716,690,195,120,75,14
0.8385744234800838,0.8472222222222221,0.0,0.632,0.8440398322851153,691,195,123,72,12
0.7982180293501049,0.784126984126984,0.04725081596786403,0.6431838743398136,0.7891548962900005,692,195,117,78,15
0.8294898672257163,0.7395833333333334,0.27286585365853644,0.7025458883496462,0.7663264015038546,693,195,119,76,16
0.8632075471698113,0.8051948051948052,0.15972339348962708,0.6714676667197084,0.8242538666758414,694,195,126,69,14
0.8549965059399021,0.6686868686868687,0.5248210450966356,0.7832776610471547,0.7090643290418023,695,195,131,64,9
0.799266247379455,0.7801724137931034,0.06380216196630246,0.6471956328576602,0.7869088016678574,696,195,125,70,12
0.8118448637316562,0.8392857142857143,0.0,0.632,0.829187481281821,697,195,127,68,12
0.809748427672956,0.8017241379310345,0.025905828811482567,0.638083066008593,0.8046282642718894,698,195,125,70,12
0.8181341719077568,0.7873900293255133,0.09663891935242291,0.6553046805109894,0.7979873913753155,699,195,122,73,11
0.8438155136268344,0.7232905982905983,0.3505511257035648,0.7256050999318243,0.7563620203900101,700,195,110,85,13
0.8653039832285114,0.7513888888888889,0.31183644189383053,0.713927306815132,0.783976886721033,701,195,123,72,12
0.7999650593990217,0.7815468113975577,0.06140131133394313,0.646610608046387,0.7880556248596459,702,195,117,78,11
0.8029350104821802,0.8105820105820106,0.0,0.632,0.807767914545273,703,195,117,78,15
0.9081062194269741,0.6363636363636364,0.6658623910336239,0.8371275165571107,0.6806230257243477,704,195,125,70,11
0.8445143256464012,0.7796875,0.18816873732251538,0.6790194452391345,0.8004956504593678,705,195,121,74,10
0.8972746331236897,0.7584415584415585,0.34946372888325383,0.7252718884406272,0.7965829068709618,706,195,126,69,14
0.7835429769392034,0.7671451355661882,0.0578319433266412,0.64574279841921,0.7729541889629583,707,195,127,68,11
0.8750873515024458,0.7244897959183673,0.4014999572255545,0.7415681683347787,0.7634089980522657,708,195,125,70,14
0.8207547169811321,0.7345454545454546,0.2687700534759357,0.7013707423050044,0.7602900625930541,709,195,125,70,15
0.7971698113207546,0.7620689655172413,0.11811713191023511,0.6607195664693049,0.7739779956987514,710,195,127,68,10
0.8291404612159328,0.8065843621399177,0.0685303137532433,0.6483508611610185,0.8145161949555652,711,195,132,63,9
0.8504542278127184,0.6879310344827587,0.46375012892357387,0.7620517955900961,0.7266031365105863,712,195,127,68,10
0.8635569531795947,0.7127272727272727,0.41487222052335,0.7458749490559032,0.7510568729561009,713,195,130,65,10
0.8679245283018868,0.7506172839506173,0.31883507439062986,0.7160104411554588,0.7839313165232031,714,195,126,69,15
0.8476589797344515,0.796551724137931,0.14700398544446402,0.6681449490968308,0.8135119250454356,715,195,127,68,10
0.8113207547169812,0.7680288461538463,0.1390588578088576,0.6660860614205011,0.7824846178507862,716,195,118,77,13
0.9053109713487072,0.7132352941176471,0.47389705882352934,0.7654984218363697,0.7582773435551787,717,195,122,73,17
0.8382250174703004,0.8166915052160953,0.06366623147885841,0.6471624818659674,0.8242893362365779,718,195,123,72,11
0.8838225017470301,0.6977401129943503,0.48481365189819703,0.7692414651125213,0.740680212391281,719,195,124,71,12
0.7769042627533194,0.703125,0.2664432176656152,0.700704887908343,0.7252067727157945,720,195,127,68,16
0.8249475890985325,0.7628415300546447,0.19112638815441593,0.6798144142917524,0.782726994945643,721,195,119,76,15
0.8184835779175402,0.7541208791208791,0.20209110691831497,0.6827778672712304,0.7745381517013354,722,195,126,69,13
